BACKLIGHTSUN,BACKLIGHTSUN_classes,Coordinates,Coordinates_Joined,DARKNESS,DARKNESS_classes,Datetime,Elevation,Latitude,Longitude,MOTIONBLUR,MOTIONBLUR_classes,Open_Data,Precipitation,RAIN,RAIN_classes,RoadTypes,Scope_Probability,Scope_Probability_Verbose,SignType,Speed,Temperature,Unnamed: 0,VGG_is_correct,VGG_probabilities,VG_labels,class,detailed_class,env_probability ,formattedTime,full_img_pth,geo_probability,hour,img_id,month,rain_sensor,sun_altitude,temp_probability,velocity
0,0,"(48.39183454177005, 9.88508112225244)","(9.885081122252439, 48.391834541770045)",75,2,1524688125,608,48.39183454,9.885081122,0,0,"{""place_id"":184046561,""licence"":""Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright"",""osm_type"":""way"",""osm_id"":521091346,""lat"":""48.3927281"",""lon"":""9.8869581"",""place_rank"":26,""category"":""highway"",""type"":""unclassified"",""importance"":""0.1"",""addresstype"":""road"",""name"":""Arnegger Straße"",""display_name"":""Arnegger Straße, Ermingen, Ulm, Regierungsbezirk Tübingen, Baden-Württemberg, 89081, Deutschland"",""address"":{""road"":""Arnegger Straße"",""village"":""Ermingen"",""city"":""Ulm"",""state_district"":""Regierungsbezirk Tübingen"",""state"":""Baden-Württemberg"",""postcode"":""89081"",""country"":""Deutschland"",""country_code"":""de""},""boundingbox"":[""48.3849891"",""48.394701"",""9.8866474"",""9.8934427""]}",0.839580082,0,0,road,1,"{'geo': 1, 'env': 1.0, 'img': 1.0, 'total': 3.0}",16,48.60441258,-5.415070334,23141,TRUE,0.9758026,16,DARKNESS,DARKNESS,0,2018-04-25 20:28,1557744085_2565_UC2_DARKNESS-75.png,1,20.2542552,1557744085_2565,4,3.213906553,3.135461273,1,7.036721738
0,0,"(51.71036816748269, 9.568246920773468)","(9.568246920773467, 51.71036816748269)",25,1,1553654853,446.5,51.71036817,9.568246921,0,0,"{""place_id"":7516414,""licence"":""Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright"",""osm_type"":""node"",""osm_id"":805946748,""lat"":""51.7136495"",""lon"":""9.5682181"",""place_rank"":30,""category"":""tourism"",""type"":""information"",""importance"":""0"",""addresstype"":""tourism"",""name"":""Naturpark Solling-Vogler"",""display_name"":""Naturpark Solling-Vogler, Eichenallee, Solling, Landkreis Holzminden, Niedersachsen, 37603, Deutschland"",""address"":{""information"":""Naturpark Solling-Vogler"",""road"":""Eichenallee"",""city"":""Solling"",""county"":""Landkreis Holzminden"",""state"":""Niedersachsen"",""postcode"":""37603"",""country"":""Deutschland"",""country_code"":""de""},""boundingbox"":[""51.7135495"",""51.7137495"",""9.5681181"",""9.5683181""]}",2.105579158,0,0,road,1,"{'geo': 1, 'env': 1.0, 'img': 1.0, 'total': 3.0}",13,65.873016,-0.285490592,21133,TRUE,1,13,DARKNESS,DARKNESS,0,2019-03-27 02:47,1557743752_759_UC2_DARKNESS-25.png,1,23.22813846,1557743752_759,3,3.761994168,3.877153175,1,2.168335138
0,0,"(49.8175110848965, 12.035063752797546)","(12.035063752797544, 49.817511084896495)",25,1,1552878790,639,49.81751108,12.03506375,0,0,"{""place_id"":105438092,""licence"":""Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright"",""osm_type"":""way"",""osm_id"":129290481,""lat"":""49.8172956"",""lon"":""12.0330772"",""place_rank"":26,""category"":""highway"",""type"":""track"",""importance"":""0.1"",""addresstype"":""road"",""name"":""AV Steinwald-Weiden"",""display_name"":""AV Steinwald-Weiden, Erbendorf, Landkreis Tirschenreuth, OPf, Bayern, 92681, Deutschland"",""address"":{""road"":""AV Steinwald-Weiden"",""town"":""Erbendorf"",""county"":""Landkreis Tirschenreuth"",""state_district"":""OPf"",""state"":""Bayern"",""postcode"":""92681"",""country"":""Deutschland"",""country_code"":""de""},""boundingbox"":[""49.8166415"",""49.8174298"",""12.0330221"",""12.0330869""]}",2.163105343,25,1,road,1,"{'geo': 1, 'env': 1.0, 'img': 1.0, 'total': 3.0}",18,60.03708499,-16.90281947,30510,TRUE,0.78640312,18,RAIN_DARKNESS,RAIN_DARKNESS,0,2019-03-18 03:13,1558451998_198_UC2_RAIN-25_DARKNESS-25.png,1,23.65014424,1558451998_198,3,0.266073399,1.77802281,1,46.48821337
0,0,"(53.06507239612287, 7.944844146387437)","(7.944844146387438, 53.065072396122865)",0,0,1523386276,5,53.0650724,7.944844146,75,2,"{""place_id"":132736324,""licence"":""Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright"",""osm_type"":""way"",""osm_id"":240399957,""lat"":""53.0668637"",""lon"":""7.9496196"",""place_rank"":27,""category"":""highway"",""type"":""service"",""importance"":""0.075"",""addresstype"":""road"",""name"":""Klasmannsweg"",""display_name"":""Klasmannsweg, Bösel, Landkreis Cloppenburg, Niedersachsen, 26219, Deutschland"",""address"":{""road"":""Klasmannsweg"",""village"":""Bösel"",""county"":""Landkreis Cloppenburg"",""state"":""Niedersachsen"",""postcode"":""26219"",""country"":""Deutschland"",""country_code"":""de""},""boundingbox"":[""53.0667496"",""53.0668637"",""7.9496196"",""7.9526465""]}",0.465826779,0,0,road,1,"{'geo': 1, 'env': 1.0, 'img': 1.0, 'total': 3.0}",17,2.151833098,9.234108782,14652,FALSE,0.75678283,38,MOTIONBLUR,MOTIONBLUR,0,2018-04-10 18:51,1557742802_325_UC2_MOTIONBLUR-75.png,1,16.33904591,1557742802_325,4,3.368828371,2.359315813,1,102.7575294
75,2,"(53.48002531827523, 11.003945240095407)","(11.003945240095408, 53.480025318275224)",0,0,1532829932,35,53.48002532,11.00394524,0,0,"{""place_id"":159330355,""licence"":""Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright"",""osm_type"":""way"",""osm_id"":372690589,""lat"":""53.4773713644842"",""lon"":""11.0064740654695"",""place_rank"":26,""category"":""highway"",""type"":""secondary"",""importance"":""0.1"",""addresstype"":""road"",""name"":""Wittenburger Straße"",""display_name"":""Wittenburger Straße, Lehsen, Vellahn, Zarrentin, Ludwigslust-Parchim, Mecklenburg-Vorpommern, 19260, Deutschland"",""address"":{""road"":""Wittenburger Straße"",""suburb"":""Lehsen"",""village"":""Vellahn"",""county"":""Zarrentin"",""state"":""Mecklenburg-Vorpommern"",""postcode"":""19260"",""country"":""Deutschland"",""country_code"":""de""},""boundingbox"":[""53.4639764"",""53.4774441"",""11.0028208"",""11.0065504""]}",0.243964686,0,0,road,1,"{'geo': 1, 'env': 1.0, 'img': 1.0, 'total': 3.0}",35,30.7180641,16.63541467,29456,TRUE,0.999998808,35,BACKLIGHTSUN,BACKLIGHTSUN,0,2018-07-29 02:05,1558446262_1949_UC2_BACKLIGHTSUN-75.png,1,12.59325565,1558446262_1949,7,1.050619017,57.65256611,1,0.801014277
0,0,"(53.73169039549508, 10.001801248420374)","(10.001801248420373, 53.73169039549508)",75,2,1525808124,36,53.7316904,10.00180125,0,0,"{""place_id"":155224253,""licence"":""Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright"",""osm_type"":""way"",""osm_id"":353609024,""lat"":""53.73107925"",""lon"":""10.0021381552492"",""place_rank"":30,""category"":""building"",""type"":""yes"",""importance"":""0"",""addresstype"":""building"",""name"":null,""display_name"":""15b, Feldweg, Strandkorbsiedlung, Friedrichsgabe, Norderstedt, Segeberg, Schleswig-Holstein, 22844, Deutschland"",""address"":{""house_number"":""15b"",""road"":""Feldweg"",""residential"":""Strandkorbsiedlung"",""suburb"":""Friedrichsgabe"",""town"":""Norderstedt"",""county"":""Segeberg"",""state"":""Schleswig-Holstein"",""postcode"":""22844"",""country"":""Deutschland"",""country_code"":""de""},""boundingbox"":[""53.73102"",""53.7311385"",""10.0020382"",""10.0022381""]}",0.820360544,0,0,road,1,"{'geo': 1, 'env': 1.0, 'img': 1.0, 'total': 3.0}",2,29.07315355,23.26523207,23205,FALSE,0.469305187,3,DARKNESS,DARKNESS,0,2018-05-08 19:35,1557744085_2622_UC2_DARKNESS-75.png,1,21.72711686,1557744085_2622,5,4.156474231,3.968282289,1,0.466326672
0,0,"(53.206079102175025, 6.508487684421001)","(6.5084876844210005, 53.20607910217504)",0,0,1539585048,0,53.2060791,6.508487684,25,1,"{""place_id"":30061212,""licence"":""Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright"",""osm_type"":""node"",""osm_id"":2739293202,""lat"":""53.2065805"",""lon"":""6.5087227"",""place_rank"":30,""category"":""place"",""type"":""house"",""importance"":""0"",""addresstype"":""place"",""name"":null,""display_name"":""72, Zuiderweg, Groningen, Nederland, 9744AP, Nederland"",""address"":{""house_number"":""72"",""cycleway"":""Zuiderweg"",""suburb"":""Groningen"",""city"":""Groningen"",""state"":""Groningen"",""postcode"":""9744AP"",""country"":""Nederland"",""country_code"":""nl""},""boundingbox"":[""53.2064805"",""53.2066805"",""6.5086227"",""6.5088227""]}",0,0,0,road,0,"{'geo': 0, 'env': 1.0, 'img': 1.0, 'total': 0}",30,59.78168286,18.46417412,9750,TRUE,0.954530299,30,MOTIONBLUR,MOTIONBLUR,0,2018-10-15 06:30,1557742475_1312_UC2_MOTIONBLUR-25.png,0,11.74907452,1557742475_1312,10,2.928054678,1.456326893,1,90.30184523
0,0,"(48.647922226794535, 11.428604003502528)","(11.428604003502526, 48.64792222679454)",0,0,1542724659,395,48.64792223,11.428604,0,0,"{""place_id"":101019694,""licence"":""Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright"",""osm_type"":""way"",""osm_id"":114837456,""lat"":""48.6436409"",""lon"":""11.4317807"",""place_rank"":26,""category"":""highway"",""type"":""unclassified"",""importance"":""0.1"",""addresstype"":""road"",""name"":null,""display_name"":""Reichertshofen, Landkreis Pfaffenhofen an der Ilm, Obb, Bayern, 85084, Deutschland"",""address"":{""city"":""Reichertshofen"",""county"":""Reichertshofen"",""state_district"":""Obb"",""state"":""Bayern"",""postcode"":""85084"",""country"":""Deutschland"",""country_code"":""de""},""boundingbox"":[""48.6401901"",""48.6437995"",""11.4316814"",""11.4515679""]}",0.92452209,0,0,road,1,"{'geo': 1, 'env': 1.0, 'img': 1.0, 'total': 3.0}",4,123.2807128,-7.279618766,17095,TRUE,1,4,DARKNESS,DARKNESS,0,2018-11-20 14:37,1557743423_2523_UC2_DARKNESS-0.png,1,20.22635635,1557743423_2523,11,0.16637133,0.999238943,1,0.778416615
0,0,"(48.76716250433043, 11.551856555105234)","(11.551856555105234, 48.76716250433042)",0,0,1530229486,363,48.7671625,11.55185656,0,0,"{""place_id"":82311254,""licence"":""Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright"",""osm_type"":""way"",""osm_id"":29268168,""lat"":""48.7672248156552"",""lon"":""11.5510520160606"",""place_rank"":26,""category"":""highway"",""type"":""track"",""importance"":""0.1"",""addresstype"":""road"",""name"":""Ahornstraße"",""display_name"":""Ahornstraße, Abdeckerei, Großmehring, Landkreis Eichstätt, Obb, Bayern, 85098, Deutschland"",""address"":{""road"":""Ahornstraße"",""suburb"":""Abdeckerei"",""village"":""Großmehring"",""county"":""Landkreis Eichstätt"",""state_district"":""Obb"",""state"":""Bayern"",""postcode"":""85098"",""country"":""Deutschland"",""country_code"":""de""},""boundingbox"":[""48.7651632"",""48.7679012"",""11.5507265"",""11.5510849""]}",2.94210577,25,1,road,1,"{'geo': 1, 'env': 1.0, 'img': 1.0, 'total': 3.0}",12,6.752150778,7.584739246,3293,TRUE,0.999838114,12,RAIN,RAIN,0,2018-06-28 23:44,1557744530_902_UC2_RAIN-25.png,1,9.269633121,1557744530_902,6,16.06713755,3.857113141,1,4.649675543
0,0,"(49.86130037764722, 6.6319965540227175)","(6.6319965540227175, 49.86130037764722)",0,0,1549177817,279.5,49.86130038,6.631996554,75,2,"{""place_id"":6047207,""licence"":""Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright"",""osm_type"":""node"",""osm_id"":617220833,""lat"":""49.85607"",""lon"":""6.63157"",""place_rank"":30,""category"":""highway"",""type"":""emergency_access_point"",""importance"":""0"",""addresstype"":""highway"",""name"":""6105-623"",""display_name"":""6105-623, L 43, Daufenbach, Kordel, Trier-Land, Landkreis Trier-Saarburg, Rheinland-Pfalz, 54306, Deutschland"",""address"":{""address29"":""6105-623"",""road"":""L 43"",""suburb"":""Daufenbach"",""village"":""Kordel"",""county"":""Trier-Land"",""state"":""Rheinland-Pfalz"",""postcode"":""54306"",""country"":""Deutschland"",""country_code"":""de""},""boundingbox"":[""49.85597"",""49.85617"",""6.63147"",""6.63167""]}",2.754715334,0,0,road,0.833333333,"{'geo': 1, 'env': 0.5, 'img': 1.0, 'total': 2.5}",9,38.10974147,3.487589029,12701,TRUE,0.865537524,9,MOTIONBLUR,MOTIONBLUR,0,2019-02-03 07:10,1557742802_1269_UC2_MOTIONBLUR-75.png,1,13.87775014,1557742802_1269,2,0.997172232,0.668977359,0.5,106.8493604
0,0,"(51.66413057163621, 10.013572693105644)","(10.013572693105644, 51.66413057163621)",0,0,1536840855,259,51.66413057,10.01357269,25,1,"{""place_id"":136064763,""licence"":""Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright"",""osm_type"":""way"",""osm_id"":255760552,""lat"":""51.66742545"",""lon"":""10.0091386010617"",""place_rank"":30,""category"":""leisure"",""type"":""golf_course"",""importance"":""0"",""addresstype"":""leisure"",""name"":""Göttingen-Kurs"",""display_name"":""Göttingen-Kurs, Gut Levershausen, Northeim, Landkreis Northeim, Niedersachsen, 37154, Deutschland"",""address"":{""golf_course"":""Göttingen-Kurs"",""road"":""Gut Levershausen"",""town"":""Northeim"",""county"":""Landkreis Northeim"",""state"":""Niedersachsen"",""postcode"":""37154"",""country"":""Deutschland"",""country_code"":""de""},""boundingbox"":[""51.6607868"",""51.6742027"",""10.0030102"",""10.0159103""]}",0.143823937,0,0,road,1,"{'geo': 1, 'env': 1.0, 'img': 1.0, 'total': 3.0}",7,66.77694571,11.80415782,11563,TRUE,0.965512574,7,MOTIONBLUR,MOTIONBLUR,0,2018-09-13 12:14,1557742475_2945_UC2_MOTIONBLUR-25.png,1,6.637039926,1557742475_2945,9,3.891483112,3.90738255,1,116.7889467
0,0,"(53.890858025302826, 10.435707179867952)","(10.435707179867952, 53.89085802530282)",0,0,1532190929,46,53.89085803,10.43570718,75,2,"{""place_id"":146295165,""licence"":""Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright"",""osm_type"":""way"",""osm_id"":307627704,""lat"":""53.8923303401868"",""lon"":""10.4355863100722"",""place_rank"":26,""category"":""highway"",""type"":""tertiary"",""importance"":""0.1"",""addresstype"":""road"",""name"":""Stubber Dorfstraße"",""display_name"":""Stubber Dorfstraße, Neuengörs, Trave-Land, Segeberg, Schleswig-Holstein, 23818, Deutschland"",""address"":{""road"":""Stubber Dorfstraße"",""village"":""Neuengörs"",""county"":""Segeberg"",""state"":""Schleswig-Holstein"",""postcode"":""23818"",""country"":""Deutschland"",""country_code"":""de""},""boundingbox"":[""53.8913281"",""53.8923998"",""10.4297902"",""10.4364324""]}",0.692019961,0,0,road,1,"{'geo': 1, 'env': 1.0, 'img': 1.0, 'total': 3.0}",17,52.09134174,3.617396603,14922,TRUE,0.984964669,17,MOTIONBLUR,MOTIONBLUR,0,2018-07-21 16:35,1557742802_569_UC2_MOTIONBLUR-75.png,1,11.96849028,1557742802_569,7,2.710702703,1.28087072,1,91.76524305
25,1,"(48.093888637122404, 6.978034301875365)","(6.978034301875365, 48.093888637122404)",0,0,1541011433,934,48.09388864,6.978034302,0,0,"{""place_id"":118675243,""licence"":""Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright"",""osm_type"":""way"",""osm_id"":177258959,""lat"":""48.0939535"",""lon"":""6.97886892361111"",""place_rank"":30,""category"":""building"",""type"":""yes"",""importance"":""0"",""addresstype"":""building"",""name"":""Le Schmalick"",""display_name"":""Le Schmalick, 78, Route Départementale, Le Haut Grain, Ban-sur-Meurthe-Clefcy, Saint-Dié-des-Vosges, Vosges, Grand Est, France métropolitaine, 88230, France"",""address"":{""building"":""Le Schmalick"",""house_number"":""78"",""road"":""Route Départementale"",""suburb"":""Le Haut Grain"",""village"":""Ban-sur-Meurthe-Clefcy"",""county"":""Saint-Dié-des-Vosges"",""state"":""Grand Est"",""country"":""France"",""postcode"":""88230"",""country_code"":""fr""},""boundingbox"":[""48.093835"",""48.094037"",""6.978668"",""6.979125""]}",0,0,0,road,0,"{'geo': 0, 'env': 1.0, 'img': 1.0, 'total': 0}",2,6.378664658,-1.460572528,28096,TRUE,0.980842769,2,BACKLIGHTSUN,BACKLIGHTSUN,0,2018-10-31 18:43,1558446067_725_UC2_BACKLIGHTSUN-25.png,0,12.17907897,1558446067_725,10,0.014953561,49.84974698,1,19.43807699
0,0,"(52.46846891057529, 9.503253990786307)","(9.503253990786307, 52.46846891057528)",0,0,1536460212,42,52.46846891,9.503253991,0,0,"{""place_id"":160026,""licence"":""Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright"",""osm_type"":""node"",""osm_id"":29836877,""lat"":""52.4624029"",""lon"":""9.4826544"",""place_rank"":19,""category"":""place"",""type"":""village"",""importance"":""0.275"",""addresstype"":""place"",""name"":""Bordenau"",""display_name"":""Bordenau, Region Hannover, Niedersachsen, 31535, Deutschland"",""address"":{""village"":""Bordenau"",""county"":""Region Hannover"",""state"":""Niedersachsen"",""postcode"":""31535"",""country"":""Deutschland"",""country_code"":""de""},""boundingbox"":[""52.4224029"",""52.5024029"",""9.4426544"",""9.5226544""]}",2.26080802,75,2,road,1,"{'geo': 1, 'env': 1.0, 'img': 1.0, 'total': 3.0}",10,27.15467011,21.79917364,3612,FALSE,0.139997542,28,RAIN,RAIN,0,2018-09-09 02:30,1557744858_1189_UC2_RAIN-75.png,1,10.91601641,1557744858_1189,9,10.77324361,2.155997456,1,1.444718004
0,0,"(53.37647348750977, 7.929221343668283)","(7.929221343668282, 53.37647348750978)",0,0,1538306434,8,53.37647349,7.929221344,0,0,"{""place_id"":83536051,""licence"":""Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright"",""osm_type"":""way"",""osm_id"":31355395,""lat"":""53.3773279"",""lon"":""7.9281452"",""place_rank"":26,""category"":""highway"",""type"":""residential"",""importance"":""0.1"",""addresstype"":""road"",""name"":""Tegelbuschstraße"",""display_name"":""Tegelbuschstraße, Zetel, Landkreis Friesland, Niedersachsen, 26340, Deutschland"",""address"":{""road"":""Tegelbuschstraße"",""town"":""Zetel"",""county"":""Landkreis Friesland"",""state"":""Niedersachsen"",""postcode"":""26340"",""country"":""Deutschland"",""country_code"":""de""},""boundingbox"":[""53.3717343"",""53.3864007"",""7.9158582"",""7.9371123""]}",0.441699557,25,0,road,1,"{'geo': 1, 'env': 1.0, 'img': 1.0, 'total': 3.0}",2,111.7099712,1.339544941,1027,TRUE,0.844677925,2,RAIN,RAIN,0,2018-09-30 11:20,1557744530_1562_UC2_RAIN-25.png,1,15.43004976,1557744530_1562,9,16.31521678,0.842919395,1,3.525275756
25,2,"(50.70838464062821, 11.842428613619255)","(11.842428613619257, 50.70838464062821)",0,0,1545056358,375,50.70838464,11.84242861,0,0,"{""place_id"":26177247,""licence"":""Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright"",""osm_type"":""node"",""osm_id"":2518909622,""lat"":""50.7065306"",""lon"":""11.8403837"",""place_rank"":30,""category"":""tourism"",""type"":""information"",""importance"":""0"",""addresstype"":""tourism"",""name"":""Vierarmiger Wegweiser"",""display_name"":""Vierarmiger Wegweiser, A 9, Leubsdorf, Tömmelsdorf, Triptis, Saale-Orla-Kreis, Thüringen, 07819, Deutschland"",""address"":{""information"":""Vierarmiger Wegweiser"",""road"":""A 9"",""suburb"":""Leubsdorf"",""village"":""Tömmelsdorf"",""county"":""Triptis"",""state"":""Thüringen"",""postcode"":""07819"",""country"":""Deutschland"",""country_code"":""de""},""boundingbox"":[""50.7064306"",""50.7066306"",""11.8402837"",""11.8404837""]}",1.906547149,0,1,road,1,"{'geo': 1, 'env': 1.0, 'img': 1.0, 'total': 3.0}",8,37.21326405,-4.903291778,26513,TRUE,0.88988775,8,BACKLIGHTSUN,BACKLIGHTSUN,0,2018-12-17 14:19,1558446067_11_UC2_BACKLIGHTSUN-25.png,1,12.52304871,1558446067_11,12,1.946620976,59.34207722,1,13.95008377
0,0,"(48.75876382863984, 10.924271656243475)","(10.924271656243477, 48.75876382863984)",0,0,1531019845,485,48.75876383,10.92427166,0,0,"{""place_id"":88249311,""licence"":""Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright"",""osm_type"":""way"",""osm_id"":47373075,""lat"":""48.75657215"",""lon"":""10.9257132898316"",""place_rank"":30,""category"":""building"",""type"":""yes"",""importance"":""0"",""addresstype"":""building"",""name"":""Hütte"",""display_name"":""Hütte, Ghagweg, Erlhöfe, Marxheim, Landkreis Donau-Ries, Schwaben, Bayern, 86688, Deutschland"",""address"":{""building"":""Hütte"",""road"":""Ghagweg"",""suburb"":""Erlhöfe"",""village"":""Marxheim"",""county"":""Landkreis Donau-Ries"",""state_district"":""Schwaben"",""state"":""Bayern"",""postcode"":""86688"",""country"":""Deutschland"",""country_code"":""de""},""boundingbox"":[""48.7565414"",""48.7566029"",""10.9256618"",""10.9257648""]}",0.197010226,0,0,road,1,"{'geo': 1, 'env': 1.0, 'img': 1.0, 'total': 3.0}",38,17.04381164,27.29933462,8914,TRUE,1,38,MOTIONBLUR,MOTIONBLUR,0,2018-07-08 03:17,1557742122_561_UC2_MOTIONBLUR-0.png,1,11.14550391,1557742122_561,7,0.298029837,4.150427008,1,64.72247733
